Source,Target,Weight
#manchin,#cheney,1
#manchin,#kinzinger,1
#manchin,#ungeimpften,1
#manchin,#afd,1
#manchin,#afdrausausdenparlamenten,1
#manchin,#querdeppen,1
#manchin,#wichswichtel,1
#manchin,#impfen,1
#manchin,#votingrights,1
#manchin,#presidente,1
#manchin,#stealth,1
#manchin,#citizensunited,1
#manchin,#taxpayers,1
#manchin,#senator,1
#manchin,#joemanchin,1
#manchin,#wv,1
#manchin,#dino,2
#manchin,#woke,3
#manchin,#rashidatlaib,1
#manchin,#unhappy,1
#manchin,#miserable,1
#manchin,#unqualified,1
#manchin,#antijewish,1
#manchin,#antiamerican,1
#manchin,#arizona,1
#manchin,#gopcoupattempt,1
#manchin,#gopliesabouteverything,1
#manchin,#filibuster,1
#manchin,#westvirginiapride,1
#manchin,#westvirginialivin,1
#manchin,#murkowski,3
#manchin,#pence,1
#manchin,#electoralvotes,1
#manchin,#nbcnews,1
#manchin,#benjamins,1
#manchin,#wtf2022,1
#manchin,#capitalism,1
#manchin,#lizcheney,1
#manchin,#adamkinzinger,1
#manchin,#washingtondc,1
#manchin,#puertorico,1
#manchin,#bipartisanship,1
#manchin,#poland,1
#manchin,#covid19nl,1
#manchin,#zembla,1
#manchin,#debt,1
#manchin,#studentdebt,1
#manchin,#desantis2024,2
#manchin,#fake,1
#manchin,#trumprallytx,1
#manchin,#3martinilunch,1
#manchin,#ap,1
#manchin,#bbb,1
#manchin,#department,1
#manchin,#lee,1
#manchin,#omicron,1
#manchin,#state,1
#manchin,#ev,1
#manchin,#taxcredits,1
#woke,#lawandorder,1
#woke,#politicstoday,1
#woke,#freepress,1
#woke,#socialist,5
#woke,#labour,4
#woke,#worrieddemocrats,1
#woke,#wokeness,1
#woke,#wokereversals,1
#woke,#wokeisajoke,1
#woke,#soyboy,1
#woke,#crt,1
#woke,#vegan,1
#woke,#lmfao,1
#woke,#whitesupremacy,1
#woke,#wokeism,5
#woke,#criticalracetheory,1
#woke,#disgrace,1
#woke,#disgraceful,1
#woke,#laughing,1
#woke,#laughingstock,1
#woke,#racists,1
#woke,#dis·in·gen·u·ous,1
#woke,#systemicracism,1
#woke,#boston,1
#woke,#patriots,1
#woke,#qanon,1
#woke,#bordercrisis,1
#woke,#conservativelogic,1
#woke,#freedumbconvoy,1
#woke,#flutruxklangohome,1
#woke,#seattle,2
#woke,#sorosda,1
#woke,#prosecute,1
#woke,#wanteztullos,1
#woke,#negotiations,1
#woke,#pittsburghpirates,1
#woke,#hilaryclinton,1
#woke,#nevertrumper,1
#woke,#emigration,1
#woke,#cancelculture,4
#woke,#protectionism,1
#woke,#wokeracism,1
#woke,#giuliani4ny,1
#woke,#sliwa,1
#woke,#donotcomply,1
#woke,#maddow,4
#woke,#bitcoin,3
#woke,#greennewdeal,3
#woke,#elizabethwarren,3
#woke,#covid_19,4
#woke,#pelosi,3
#woke,#berniesanders,3
#woke,#rashidatlaib,1
#woke,#unhappy,1
#woke,#miserable,1
#woke,#unqualified,1
#woke,#antijewish,1
#woke,#antiamerican,1
#woke,#harriscounty,1
#woke,#hounews,1
#woke,#houston,1
#woke,#covidiots,1
#woke,#israeli,1
#woke,#israeliterrorism,1
#woke,#israelicrimes,1
#woke,#antisemitism,1
#woke,#africanunion,1
#woke,#apartheidisrael,1
#woke,#bds,1
#woke,#palestinalibre,1
#woke,#palestinewillbefree,1
#woke,#whoopigoldberg,1
#woke,#theview,1
#woke,#bbcnews,1
#woke,#gbnews,1
#woke,#cowards,1
#woke,#shameless,1
#woke,#hypocrites,1
#woke,#superbowl2022,1
#woke,#china,1
#woke,#ccp,1
#woke,#prosecutor,1
#woke,#freevaxchoice,1
#woke,#harryandmeghan,1
#woke,#lucyshumour,1
#woke,#antivax,1
#woke,#spotify,1
#woke,#first,1
#woke,#homeless,1
#woke,#working,1
#woke,#immigration,1
#woke,#portland,1
#woke,#westsidestory,1
#woke,#left,1
#woke,#narrative,1
#woke,#openyoureyes,1
#woke,#freethinker,1
#woke,#educateyourself,1
#woke,#funnybuttrue,1
#woke,#wokememes,1
#woke,#stopthemadness,1
#woke,#nd,1
#woke,#desantis2024,1
#woke,#fake,1
#woke,#stopfundinghate,1
#woke,#hopenothate,1
#woke,#thebiglie,1
#woke,#nowthisnews,1
#woke,#gettr,1
#woke,#joe,2
#woke,#rogan,2
#woke,#spotifyexodus,2
#woke,#republic,1
#masks,#maskmandates,10
#masks,#hypocrites,3
#masks,#bluecity,3
#masks,#mask,4
#masks,#wearadamnmask,1
#masks,#vax,1
#masks,#therapeutics,1
#masks,#lie,1
#masks,#maskmandate,9
#masks,#medicalfreedom,1
#masks,#ctrepublican,1
#masks,#endthemandates,1
#masks,#racists,1
#masks,#bitcoin,1
#masks,#btc,1
#masks,#fightback,2
#masks,#votedemsout,4
#masks,#covidscam,1
#masks,#masksdonotwork,1
#masks,#vaccines,1
#masks,#fakevaccines,1
#masks,#politicalpolls,1
#masks,#tyranny,1
#masks,#academyawards,1
#masks,#lausd,1
#masks,#leftwinghollywood,1
#masks,#vaccinesideeffects,1
#masks,#vaccinemandate,5
#masks,#harris,1
#masks,#bidenmemes,1
#masks,#payattention,1
#masks,#educateyourself,1
#masks,#openyoureyes,1
#masks,#midterms2022,2
#masks,#voterfraud,1
#masks,#libertarians,1
#masks,#hogs,1
#masks,#oppressed,1
#masks,#harriscounty,1
#masks,#linahidalgo,1
#masks,#houston,1
#masks,#vaccine,5
#masks,#off,1
#masks,#try,1
#masks,#for,1
#masks,#a,1
#masks,#pandemic,2
#masks,#pivot,1
#masks,#freedomconvoycanada2022,1
#masks,#unions,1
#masks,#bluestate,2
#masks,#guns,1
#masks,#omicron,2
#masks,#china,2
#masks,#xi,1
#masks,#olympics2022,1
#masks,#bejing2022,1
#masks,#genocideolympics,1
#masks,#ccp,1
#masks,#mandate,1
#masks,#warpspeed,1
#masks,#hunterbiden,1
#masks,#patriots,2
#masks,#policy,2
#masks,#joelombardo,1
#masks,#nvgov,1
#masks,#elections,3
#masks,#kelly,1
#masks,#youngkin,1
#masks,#zucker,1
#masks,#wednesdaywisdom,1
#masks,#school,2
#masks,#maskup,2
#masks,#crackpipes,1
#masks,#racialequity,1
#masks,#crackpipejoe,1
#masks,#cancelled,1
#masks,#coincidence,1
#masks,#fear,1
#masks,#masking,1
#masks,#masksarechildabuse,1
#masks,#children,3
#masks,#abuse,1
#masks,#gaslight,1
#masks,#civilrights,1
#masks,#peasants,1
#masks,#economy,1
#masks,#economics,1
#masks,#3martinilunch,1
#masks,#bullying,1
#masks,#governors,1
#masks,#lander,1
#masks,#olympics,1
#masks,#psaki,1
#masks,#tv,1
#masks,#nomask,1
#masks,#fortheenotforme,1
#masks,#maskgate,1
#masks,#slotkin,1
#masks,#staceyabrams,2
#masks,#chicago,1
#masks,#illinois,1
#masks,#ericadams,1
#masks,#health,1
#masks,#newyorkcitynyc,1
#masks,#publicschools,2
#masks,#embarrassing,1
#masks,#wearamask,1
#masks,#barackobama,1
#masks,#hawaii,1
#masks,#stacyabramshypocrite,1
#masks,#stacyabrams,3
#masks,#georgia,1
#masks,#atlanta,1
#masks,#ga,1
#masks,#covidga,1
#masks,#newjersey,1
#masks,#ccpvirus,1
#masks,#education,1
#masks,#studentslivesmatters,1
#masks,#hack,1
#masks,#puppet,1
#masks,#maskless,2
#masks,#rulesfortheebutnotme,1
#masks,#differentrulesdems,1
#masks,#wow,1
#masks,#genderequality,1
#masks,#genderidentity,1
#masks,#genderinequality,1
#masks,#afghanwithdraw,1
#masks,#crtinschools,1
#masks,#crt,1
#masks,#crtitcalracetheory,1
#masks,#title7,1
#masks,#title9,1
#masks,#masksdontwork,1
#masks,#cdc,1
#masks,#omicronvariant,1
#masks,#democratsdestroyamerica,1
#masks,#leftbehind,1
#masks,#theleft,1
#masks,#theleftcantmeme,1
#masks,#lgb,1
#masks,#bidenisafailure,1
#masks,#worstpresidentever,1
#masks,#clownworld,1
#masks,#clowns,1
#masks,#clownshow,1
#masks,#liberaleducation,1
#masks,#masksinschool,1
#masks,#losangeleslakers,2
#masks,#losangelesrams,2
#masks,#sanfrancisco49ers,2
#masks,#sports,2
#masks,#hypocrite,1
#maskmandates,#hypocrites,5
#maskmandates,#bluecity,1
#maskmandates,#covidlies,1
#maskmandates,#youngkin,1
#maskmandates,#abuseofauthority,1
#maskmandates,#covidrestrictions,1
#maskmandates,#unvaccinated,1
#maskmandates,#discrimination,1
#maskmandates,#schools,2
#maskmandates,#foxandfriends,1
#maskmandates,#thesciencechanged,1
#maskmandates,#covidscam,1
#maskmandates,#masksdonotwork,1
#maskmandates,#vaccines,1
#maskmandates,#fakevaccines,1
#maskmandates,#politicalpolls,1
#maskmandates,#tyranny,4
#maskmandates,#harris,1
#maskmandates,#bidenmemes,1
#maskmandates,#payattention,1
#maskmandates,#educateyourself,1
#maskmandates,#openyoureyes,1
#maskmandates,#midterms2022,5
#maskmandates,#voterfraud,1
#maskmandates,#maskmandate,3
#maskmandates,#elections2022,1
#maskmandates,#cdc,2
#maskmandates,#covidpassports,1
#maskmandates,#vaccine,1
#maskmandates,#vaccinemandate,2
#maskmandates,#pandemic,4
#maskmandates,#midterms22,1
#maskmandates,#wakeupamerica,1
#maskmandates,#bluestate,4
#maskmandates,#lashow,1
#maskmandates,#states,2
#maskmandates,#endemic,2
#maskmandates,#corona,1
#maskmandates,#vaccinesideeffects,1
#maskmandates,#omicronvarient,1
#maskmandates,#omnicron,1
#maskmandates,#delta,1
#maskmandates,#fauci,2
#maskmandates,#polls,1
#maskmandates,#mask,2
#maskmandates,#lenawen,1
#maskmandates,#lockdown,1
#maskmandates,#uspolitics,1
#maskmandates,#covid19usa,1
#maskmandates,#marxist,1
#maskmandates,#politicstoday,2
#maskmandates,#crackpipes,1
#maskmandates,#nitwit,1
#maskmandates,#assessment,1
#maskmandates,#politicalscience,1
#maskmandates,#bluestates,2
#maskmandates,#reversingcourse,1
#maskmandates,#maskoff,2
#maskmandates,#jenpsaki,2
#maskmandates,#jensucky,2
#maskmandates,#rightangle,1
#maskmandates,#elections,1
#maskmandates,#maskaholics,1
#maskmandates,#truckerconvoyprotest,1
#maskmandates,#gaslighting,1
#maskmandates,#georgians,1
#maskmandates,#georgiabulldogs,1
#maskmandates,#stacy,1
#maskmandates,#abrams,2
#maskmandates,#apology,1
#maskmandates,#stacey,1
#maskmandates,#rulesforthee,1
#maskmandates,#unconstitutional,2
#maskmandates,#2022midterms,1
#maskmandates,#vaccineswork,1
#maskmandates,#emergency,2
#maskmandates,#no,2
#maskmandates,#awareness,1
#maskmandates,#saveamerica,1
#maskmandates,#highschool,1
#maskmandates,#staceyabrams,3
#maskmandates,#newjersey,1
#maskmandates,#ccpvirus,1
#maskmandates,#education,1
#maskmandates,#school,1
#maskmandates,#studentslivesmatters,1
#maskmandates,#georgia,1
#maskmandates,#domesticterrorism,1
#maskmandates,#loudouncountyschoolbo,1
#maskmandates,#communist,1
#maskmandates,#superpredators,1
#maskmandates,#publicschools,1
#maskmandates,#liberaleducation,1
#maskmandates,#masksinschool,1
#maskmandates,#voter,1
#maskmandates,#energyindependence,1
#maskmandates,#peaceinthemiddleeast,1
#maskmandates,#citizens,1
#maskmandates,#russiaukraine,1
#maskmandates,#potus,1
#maskmandates,#garcetti,1
#maskmandates,#breed,1
#maskmandates,#democratsarecorrupt,1
#maskmandates,#democratscamdemic,1
#maskmandates,#vaccineapartheid,1
#maskmandates,#shutdowns,1
#maskmandates,#students,1
#maskmandates,#deathrate,1
#maskmandates,#fauciliedmillionsdied,2
#maskmandates,#murdered,1
#maskmandates,#covid_19,1
#maskmandates,#ca,1
#maskmandates,#caste,1
#maskmandates,#castesystem,1
#maskmandates,#fakeprogressives,1
#maskmandates,#pseudoprogressives,1
#maskmandates,#quasiliberals,1
#hypocrites,#masked,3
#hypocrites,#maskmandate,4
#hypocrites,#superbowllvi,1
#hypocrites,#whiteprivilege,1
#hypocrites,#halftimeshow2022,1
#hypocrites,#stopthemandates,1
#hypocrites,#celebrities,1
#hypocrites,#maggiehaberman,1
#hypocrites,#fox13,1
#hypocrites,#trumpcoupattempt,2
#hypocrites,#tyrants,1
#hypocrites,#racist,3
#hypocrites,#stand,1
#hypocrites,#fight,1
#hypocrites,#tyranny,1
#hypocrites,#donotcomply,2
#hypocrites,#corrupt,2
#hypocrites,#newyorktimes,1
#hypocrites,#maddow,2
#hypocrites,#mybodymychoice,1
#hypocrites,#womensrights,1
#hypocrites,#hate,1
#hypocrites,#sickening,1
#hypocrites,#unamerican,3
#hypocrites,#whitenationalism,1
#hypocrites,#idiot,1
#hypocrites,#scumbags,2
#hypocrites,#racists,3
#hypocrites,#donthecon,1
#hypocrites,#republicansaretheproblem,3
#hypocrites,#conservativeconvoy,1
#hypocrites,#mandate,1
#hypocrites,#bidenisafailure,1
#hypocrites,#bidendisaster,1
#hypocrites,#bidenisadisgrace,1
#hypocrites,#bidenmustgo,1
#hypocrites,#brandonadministration,1
#hypocrites,#brandon,1
#hypocrites,#tucker,1
#hypocrites,#seanhannity,1
#hypocrites,#democratsarecorrupt,1
#hypocrites,#misinformation,1
#hypocrites,#fucksusanrice,1
#hypocrites,#maskrestrictions,1
#hypocrites,#vaccine,1
#hypocrites,#cdc,1
#hypocrites,#dataunchanged,1
#hypocrites,#pollingchanged,1
#hypocrites,#civilwar,1
#hypocrites,#kkk,1
#hypocrites,#jimcrow,1
#hypocrites,#crackheads,1
#hypocrites,#bidenisalaughingstock,1
#hypocrites,#hunterbiden,1
#hypocrites,#hunterbidenlaptop,1
#hypocrites,#gaslighting,1
#hypocrites,#endthednd,1
#hypocrites,#satansarmy,1
#hypocrites,#stopthehate,1
#hypocrites,#liberalinsanity,1
#hypocrites,#partyofhate,1
#hypocrites,#staceyabrams,3
#hypocrites,#mask,1
#hypocrites,#students,1
#hypocrites,#democrites,6
#hypocrites,#crackpipejoe,1
#hypocrites,#crackpipes,1
#hypocrites,#heroinsyring,1
#hypocrites,#samsungunpacked,1
#hypocrites,#brits2022,1
#hypocrites,#flutrucksklan,1
#hypocrites,#whoopigoldberg,1
#hypocrites,#abbottfailedtexasagain,2
#hypocrites,#fauci,1
#hypocrites,#facemask,1
#hypocrites,#facemasks,1
#hypocrites,#napavalley,1
#hypocrites,#governor,1
#hypocrites,#hypocrite,2
#hypocrites,#elites,1
#hypocrites,#disgrace,1
#hypocrites,#january6thinsurrection,1
#hypocrites,#trumpisacriminal,1
#hypocrites,#teddanson,1
#hypocrites,#howardstern,1
#hypocrites,#blackface,1
#hypocrites,#borderwall,1
#hypocrites,#bordercrisis,1
#hypocrites,#maskless,1
#hypocrites,#poster,1
#hypocrites,#child,1
#hypocrites,#doasisayandnotasido,1
#hypocrites,#lie,1
#hypocrites,#steal,1
#hypocrites,#cheat,1
#hypocrites,#unethical,1
#hypocrites,#pelosi,1
#hypocrites,#climateactionnow,1
#hypocrites,#slotkin,1
#hypocrites,#barackobama,2
#hypocrites,#smug,2
#hypocrites,#liberalism,1
#hypocrites,#blackconservatives,1
#hypocrites,#redpill,1
#hypocrites,#maskup,1
#hypocrites,#stacyabrams,2
#hypocrites,#unmaskourkids,1
#hypocrites,#bullshit,1
#hypocrites,#bipoc,1
#hypocrites,#indigenous,1
#hypocrites,#peopleofcolor,1
#hypocrites,#leader,1
#hypocrites,#cowards,2
#hypocrites,#fascists,3
#hypocrites,#racistrogan,1
#hypocrites,#gqpdeathcult,1
#hypocrites,#gqpdomesticterrorists,1
#hypocrites,#donotcomplyever,1
#hypocrites,#medicaltyranny,1
#hypocrites,#hawaii,1
#hypocrites,#trashthemasks,1
#hypocrites,#chicago,1
#hypocrites,#michelleobama,1
#hypocrites,#cancelculture,1
#hypocrites,#shameless,1
#hypocrites,#holybible,1
#hypocrites,#bannedbooks,1
#hypocrites,#seditioncaucus,1
#hypocrites,#idiocracy,1
#hypocrites,#whitesupremacists,1
#hypocrites,#domesticterrorism,1
#hypocrites,#unconstitutional,1
#hypocrites,#gdp,1
#hypocrites,#ca,1
#hypocrites,#caste,1
#hypocrites,#castesystem,1
#hypocrites,#bluestate,2
#hypocrites,#bluestates,1
#hypocrites,#fakeprogressives,1
#hypocrites,#pseudoprogressives,1
#hypocrites,#quasiliberals,1
#hypocrites,#joebidenisaracist,1
#hypocrites,#scotusnominee,1
#hypocrites,#blackwoman,1
#hypocrites,#right,1
#hypocrites,#fear,1
#hypocrites,#left,1
#hypocrites,#partisan,1
#hypocrites,#lunatics,1
#hypocrites,#demohypo,1
#pahd29,#pa01,1
#pahd29,#buckscounty,1
#pa01,#buckscounty,2
#pa01,#patpoprik,1
#pa01,#fraudelectors,1
#buckscounty,#patpoprik,1
#buckscounty,#fraudelectors,1
#buckscounty,#patpoprick,1
#socialism,#corporations,1
#socialism,#economy,1
#socialism,#workingclass,1
#socialism,#middleclass,1
#socialism,#capitalism,20
#socialism,#communism,29
#socialism,#law,18
#socialism,#covhead,1
#socialism,#kovid,1
#socialism,#churchofcovid,1
#socialism,#covidians,1
#socialism,#complingcowards,1
#socialism,#obe,1
#socialism,#politicalcartoons,1
#socialism,#socialist,9
#socialism,#democraticsocialism,1
#socialism,#humor,1
#socialism,#morons,1
#socialism,#france,1
#socialism,#nazi,1
#socialism,#totalitarianism,1
#socialism,#milley,1
#socialism,#thomaspiketty,1
#socialism,#voteoutdems,1
#socialism,#elections,1
#socialism,#electionday,1
#socialism,#extremism,1
#socialism,#governance,1
#socialism,#bidenisalaughingstock,1
#socialism,#bidenisafailure,1
#socialism,#bidenbordercrisis,1
#socialism,#leadership,1
#socialism,#marx,1
#socialism,#marxist,1
#socialism,#protest,1
#socialism,#voteranger,1
#socialism,#equality,9
#socialism,#trans,5
#socialism,#feminist,5
#socialism,#transgender,5
#socialism,#prolife,5
#socialism,#prochoice,5
#socialism,#abortion,5
#socialism,#communist,7
#socialism,#justice,4
#socialism,#instagood,2
#socialism,#community,2
#socialism,#follow,2
#socialism,#bjp,2
#socialism,#rightwing,4
#socialism,#economics,1
#socialism,#covid_19,2
#socialism,#grand_rapids,2
#socialism,#green,2
#socialism,#michigan,2
#socialism,#militarism,2
#socialism,#pacifica,2
#socialism,#party,2
#socialism,#radio,2
#socialism,#talk,2
#socialism,#rights,2
#socialism,#comeandtak,1
#socialism,#glennspirational,1
#socialism,#coming,1
#socialism,#glenn,1
#socialism,#debs,1
#socialism,#eugene,1
#socialism,#eugenevdebs,1
#socialism,#capitalist,1
#socialism,#inspirational,1
#socialism,#inspirationalquotes,1
#socialism,#twitchstreamer,1
#socialism,#liveontwitch,1
#socialism,#gts,1
#socialism,#jessiejackson,1
#socialism,#alsharpton,1
#socialism,#clima,1
#socialism,#l,1
#socialism,#dhs,1
#socialism,#conspiracytheories,1
#socialism,#jeffreyepstein,1
#socialism,#culturalmarxism,1
#socialism,#authoritarians,1
#socialism,#deepstate,1
#socialism,#patriayvida,2
#socialism,#pedropankids,2
#socialism,#cubanexiles,2
#socialism,#liberaltears,1
#socialism,#liberallogic,1
#socialism,#flashback,1
#socialism,#icymi,1
#socialism,#socialists,1
#socialism,#impeachbiden,1
#socialism,#asap,1
#socialism,#cananda,1
#socialism,#insta,1
#socialism,#sanfrancisco,1
#socialism,#calexit,2
#socialism,#liberalism,1
#socialism,#pelosisdistrict,1
#socialism,#democratstheenemywithin,1
#socialism,#bigpharma,1
#socialism,#wearenotgovenmentproperty,1
#socialism,#vaccinepassport,1
#socialism,#keepamericagreat,1
#socialism,#bbcpm,1
#socialism,#bbcnews,3
#socialism,#gbnews,3
#socialism,#skynews,1
#socialism,#bbcgms,1
#socialism,#latimes,1
#socialism,#bbcaq,1
#socialism,#workers,1
#socialism,#ottawa,1
#socialism,#fabian,1
#socialism,#fascist,1
#socialism,#ndp,1
#socialism,#ideology,1
#socialism,#labels,1
#socialism,#christianity,1
#socialism,#persecution,1
#socialism,#iphones,1
#socialism,#californiaadventure,1
#socialism,#californiadreaming,1
#socialism,#californiauberalles,1
#socialism,#democratsruinedcalifornia,1
#socialism,#michaelrapaport,2
#socialism,#conservativethoughts,2
#socialism,#politica,2
#socialism,#americafirst,2
#socialism,#afghanistancrisis,1
#socialism,#protection,1
#socialism,#silence,1
#socialism,#safespace,1
#socialism,#wake,1
#socialism,#socialmedia,1
#socialism,#oppression,1
#socialism,#desantis,1
#socialism,#comeandtakeit,1
#socialism,#donttreadonme,1
#socialism,#bac,1
#socialism,#g,1
#socialism,#righ,2
#socialism,#jenpsaki,1
#socialism,#c,1
#socialism,#crypto,1
#socialism,#bitcoin,1
#socialism,#digitalwallet,1
#socialism,#btc,1
#socialism,#funny,1
#socialism,#living,1
#socialism,#fun,1
#socialism,#goodtimes,1
#socialism,#f4f,1
#socialism,#healthy,1
#socialism,#j,1
#corporations,#economy,1
#corporations,#workingclass,2
#corporations,#middleclass,1
#corporations,#pricegouging,1
#corporations,#consumerpause,1
#corporations,#mainstreet,1
#corporations,#consumer,1
#corporations,#bigbusiness,1
#corporations,#expose,1
#corporations,#churches,1
#corporations,#americangreed,1
#corporations,#fascists,1
#corporations,#corporatemedia,1
#corporations,#convoytodc2022,1
#corporations,#executives,1
#corporations,#investors,1
#corporations,#corporategreed,1
#corporations,#greed,1
#corporations,#children,1
#economy,#workingclass,1
#economy,#middleclass,1
#economy,#patriots,6
#economy,#omicron,1
#economy,#stocks,1
#economy,#vaccinemandate,4
#economy,#larryfink,2
#economy,#blackrock,2
#economy,#china,7
#economy,#communistchina,2
#economy,#uyghurs,2
#economy,#slavery,2
#economy,#wef,2
#economy,#greed,2
#economy,#serfdom,2
#economy,#watergate,1
#economy,#perkinscoie,2
#economy,#marcelias,2
#economy,#convoy,4
#economy,#sovereignty,3
#economy,#greatreset,11
#economy,#crazy,1
#economy,#maryland,1
#economy,#business,2
#economy,#chamberofcommerce,1
#economy,#savejobs,1
#economy,#md,1
#economy,#marylandjobs,1
#economy,#company,1
#economy,#bidenomics,1
#economy,#stopvotingfordemocrats,1
#economy,#wakeupamerica,1
#economy,#antimaskers,2
#economy,#antimandate,1
#economy,#pandemic,1
#economy,#olympics,3
#economy,#superbowlsunday,1
#economy,#oppression,1
#economy,#job,1
#economy,#economics,5
