Source,Target,Weight
republican,young,40
republican,con,12
republican,culture,12
republican,word,58
republican,always,111
republican,deal,30
republican,yr,8
republican,play,34
republican,hand,41
republican,argument,10
republican,marriage,17
republican,last,102
republican,difficult,23
republican,russian,31
republican,propaganda,10
republican,matter,65
republican,decide,53
republican,torment,8
republican,ghost,8
republican,ronald,15
republican,reagan,39
republican,imperial,8
republican,soviet,13
republican,nostalgist,8
republican,change,83
republican,happen,90
republican,shit,54
republican,bunch,21
republican,feeling,14
republican,msnbc,17
republican,plus,16
republican,dick,14
republican,speech,35
republican,inside,17
republican,date,26
republican,location,6
republican,yeah,22
republican,knowledge,14
republican,history,41
republican,refuse,32
republican,retire,41
republican,turn,64
republican,fascist,41
republican,lgbtq,17
republican,breaking,15
republican,emergency,8
republican,era,13
republican,position,43
republican,treatment,8
republican,approach,15
republican,kill,29
republican,write,53
republican,mean,73
republican,easy,18
republican,avoid,21
republican,grifter,12
republican,okay,7
republican,enough,63
republican,town,17
republican,pet,6
republican,person,39
republican,week,45
republican,20,30
republican,development,8
republican,game,32
republican,camera,13
republican,beyond,22
republican,usa,24
republican,worth,17
republican,reading,6
republican,bc,17
republican,radical,13
republican,tie,9
republican,mainstream,7
republican,figure,26
republican,whose,19
republican,tonight,24
republican,master,6
republican,taliban,11
republican,deny,18
republican,govern,14
republican,us,111
republican,christian,30
republican,nation,54
republican,constitution,32
republican,shall,20
republican,guarantee,14
republican,union,19
republican,invasion,19
republican,violence,23
republican,illegals,14
republican,josh,7
republican,hawley,8
republican,porn,18
republican,watch,66
republican,poor,32
republican,deep,24
republican,among,26
republican,lawmaker,58
republican,announce,49
republican,tuesday,19
republican,hat,18
republican,important,126
republican,reminder,13
republican,abolish,8
republican,tactic,6
republican,washington,41
republican,pac,10
republican,cash,9
republican,daughter,6
republican,loser,17
republican,interesting,23
republican,jr,6
republican,gym,6
republican,fool,16
republican,please,58
republican,property,22
republican,set,43
republican,hero,13
republican,practice,12
republican,billion,85
republican,drug,17
republican,crime,43
republican,pay,143
republican,warn,66
republican,sorry,21
republican,sound,35
republican,meeting,23
republican,pandemic,14
republican,stock,12
republican,justice,28
republican,style,15
republican,mission,15
republican,student,24
republican,money,217
republican,conspiracy,13
republican,theory,21
republican,dictator,7
republican,east,12
republican,feel,36
republican,foreign,23
republican,body,15
republican,rino,76
republican,buddy,8
republican,face,68
republican,libertarian,13
republican,joke,22
republican,road,17
republican,gun,32
republican,early,175
republican,backer,155
republican,dump,163
republican,desperate,11
republican,lame,10
republican,duck,9
republican,succeed,9
republican,absolutely,33
republican,v,13
republican,boebert,19
republican,mtg,17
republican,mcconnel,10
republican,tire,17
republican,bullshit,42
republican,civil,26
republican,quality,14
republican,seriously,14
republican,spy,6
republican,try,109
republican,lot,50
republican,tiktok,6
republican,brain,13
republican,liberal,33
republican,progressive,17
republican,fuck,88
republican,quiet,6
republican,dont,10
republican,rinos,30
republican,donate,30
republican,recession,14
republican,murder,6
republican,friend,64
republican,crazy,21
republican,pretty,40
republican,blank,10
republican,pushes,84
republican,trumper,82
republican,claims,86
republican,runs,83
republican,structure,11
republican,handsome,11
republican,paly,11
republican,lay,36
republican,worsening,18
republican,international,8
republican,small,19
republican,certain,20
republican,world,70
republican,dream,17
republican,allow,46
republican,dance,6
republican,rest,24
republican,dog,13
republican,excuse,17
republican,local,31
republican,chair,43
republican,respond,15
republican,criticism,6
republican,letter,19
republican,rank,27
republican,second,21
republican,interest,60
republican,embarrass,18
republican,patriot,12
republican,enforcement,16
republican,definitely,20
republican,magazine,11
republican,subject,20
republican,provide,19
republican,voted,25
republican,assume,13
republican,option,6
republican,agenda,50
republican,hey,33
republican,swear,12
republican,simple,19
republican,career,22
republican,tough,9
republican,fully,8
republican,critical,9
republican,design,10
republican,constitutional,10
republican,republic,13
republican,202,11
republican,224,11
republican,3121,9
republican,whoever,8
republican,forget,36
republican,traitors,54
republican,newspaper,17
republican,account,33
republican,product,12
republican,specific,15
republican,immediately,19
republican,act,50
republican,worse,6
republican,cool,6
republican,best,54
republican,unit,10
republican,scream,16
republican,internet,61
republican,cheer,57
republican,dad,10
republican,swing,6
republican,floor,13
republican,management,6
republican,reveals,7
republican,number,81
republican,priority,108
republican,az,12
republican,begin,37
republican,unfortunately,10
republican,damage,12
republican,liar,28
republican,inflict,6
republican,generation,9
republican,partner,9
republican,project,23
republican,reach,10
republican,upset,9
republican,nyc,6
republican,truly,17
republican,except,17
republican,cult,45
republican,greedy,7
republican,program,16
republican,live,57
republican,king,8
republican,fear,38
republican,ignorance,8
republican,evangelical,8
republican,platform,10
republican,different,25
republican,cold,19
republican,little,48
republican,later,15
republican,food,17
republican,analysis,7
republican,record,46
republican,site,16
republican,appear,32
republican,waste,16
republican,two,85
republican,oh,42
republican,sink,7
republican,receive,20
republican,david,12
republican,china,17
republican,incoming,41
republican,coward,25
republican,lawyer,36
republican,politicians,8
republican,laugh,17
republican,defend,33
republican,recognize,18
republican,christ,6
republican,study,11
republican,none,32
republican,island,17
republican,ny,24
republican,resume,21
republican,said,8
republican,000,50
republican,longer,25
republican,responsible,15
republican,exception,6
republican,poll,18
republican,result,50
republican,actual,18
republican,outcome,7
republican,build,19
republican,drop,23
republican,popular,18
republican,sabotage,7
republican,tfg,7
republican,revenge,9
republican,nonsense,15
republican,leftist,8
republican,heritage,8
republican,finish,16
republican,night,20
republican,nominee,34
republican,limit,16
republican,2nd,7
republican,police,22
republican,fire,31
republican,rather,41
republican,loss,33
republican,j6,18
republican,pas,36
republican,bit,21
republican,push,42
republican,horrible,6
republican,florida,39
republican,shame,21
republican,sign,50
republican,character,20
republican,wife,13
republican,michelle,25
republican,celebrate,7
republican,grandparent,13
republican,board,16
republican,nature,11
republican,lower,6
republican,recall,12
republican,demand,28
republican,resignation,6
republican,voters,25
republican,lost,7
republican,fault,9
republican,convince,16
republican,sen,33
republican,utah,12
republican,mad,12
republican,stupid,49
republican,spineless,35
republican,fellow,17
republican,apart,14
republican,admit,31
republican,citizens,11
republican,someone,37
republican,deeply,8
republican,size,13
republican,garbage,13
republican,felt,6
republican,debt,26
republican,reuters,7
republican,supremacist,6
republican,california,7
republican,sounds,8
republican,neither,18
republican,touch,20
republican,south,17
republican,shake,13
republican,however,18
republican,center,15
republican,half,55
republican,wow,11
republican,convict,9
republican,crook,19
republican,reflect,15
republican,detail,17
republican,radio,17
republican,baby,17
republican,personal,15
republican,stay,28
republican,notice,14
republican,relate,7
republican,interview,17
republican,com,33
republican,brookbobby7,32
republican,status,40
republican,1601274527950213120,32
republican,upon,11
republican,source,22
republican,volodymyr,10
republican,audience,14
republican,military,55
republican,commercial,14
republican,ahead,28
republican,insanity,6
republican,powerless,6
republican,bidens,6
republican,agent,11
republican,precedent,6
republican,ball,27
republican,male,7
republican,seven,12
republican,aim,14
republican,fed,13
republican,regional,7
republican,institution,25
republican,wrong,44
republican,maybe,43
republican,bed,15
republican,le,9
republican,maricopa,22
republican,count,31
republican,anyway,8
republican,governor,58
republican,bs,27
republican,lifelong,9
republican,traitor,80
republican,others,37
republican,post,36
republican,main,21
republican,worthless,11
republican,card,19
republican,gift,15
republican,accusation,8
republican,confession,7
republican,coach,15
republican,cultural,10
republican,finally,35
republican,hear,49
republican,mother,18
republican,blind,7
republican,elector,6
republican,scheme,8
republican,earlier,6
republican,former,67
republican,legislator,11
republican,fraud,91
republican,blue,60
republican,station,15
republican,system,30
republican,view,38
republican,liberty,10
republican,type,22
republican,impact,15
republican,wonder,45
republican,book,30
republican,burn,8
republican,skill,13
republican,picture,13
republican,tv,16
republican,weak,15
republican,cowardly,7
republican,backbone,8
republican,miss,28
republican,capitol,18
republican,teacher,12
republican,economy,30
republican,team,38
republican,network,13
republican,opposition,26
republican,defeat,17
republican,boy,29
republican,definition,7
republican,welfare,8
republican,queen,8
republican,trumps,23
republican,expect,35
republican,agency,16
republican,logic,7
republican,ticket,10
republican,oppose,36
republican,john,29
republican,perfect,19
republican,mark,14
republican,clear,40
republican,pres,6
republican,third,26
republican,eight,11
republican,audit,29
republican,absolute,10
republican,supporter,33
republican,self,25
republican,violation,7
republican,completely,27
republican,400,7
republican,cast,9
republican,story,52
republican,rally,11
republican,pundit,10
republican,pence,23
republican,damn,32
republican,turtle,10
republican,60,11
republican,70,14
republican,job,58
republican,ten,13
republican,ignorant,7
republican,sue,10
republican,obvious,9
republican,dem,33
republican,table,17
republican,bag,14
republican,church,17
republican,50,18
republican,review,11
republican,massive,23
republican,extra,7
republican,administration,59
republican,shut,18
republican,stage,20
republican,fair,12
republican,dirty,17
republican,community,16
republican,forward,28
republican,rule,47
republican,lawsuit,23
republican,tom,15
republican,marino,10
republican,certainly,18
republican,november,15
republican,loan,9
republican,yall,7
republican,director,11
republican,clean,17
republican,fix,23
republican,pathetic,13
republican,section,11
republican,oil,20
republican,art,9
republican,somebody,17
republican,conservatives,19
republican,authoritarian,11
republican,dark,23
republican,amount,16
republican,amaze,7
republican,especially,37
republican,billionaires,7
republican,hypocrisy,14
republican,regime,6
republican,delusional,13
republican,proof,18
republican,step,34
republican,pull,22
republican,approve,15
republican,company,27
republican,attention,32
republican,flag,9
republican,funding,43
republican,advance,9
republican,restriction,9
republican,alert,7
republican,sexual,6
republican,identity,6
republican,according,7
republican,prison,16
republican,bear,6
republican,bet,20
republican,action,45
republican,super,8
republican,financial,36
republican,mention,19
republican,period,25
republican,assembly,6
republican,hospital,6
republican,discussion,12
republican,produce,19
republican,accountable,18
republican,résumé,11
republican,times,27
republican,relationship,19
republican,rate,15
republican,toward,10
republican,arm,30
republican,answer,41
republican,reality,25
republican,store,12
republican,heard,20
republican,swamp,35
republican,dates,9
republican,disloyalty,6
republican,clause,8
republican,population,23
republican,cycle,7
republican,positive,13
republican,sometimes,8
republican,app,7
republican,insane,20
republican,representative,73
republican,trail,22
republican,6m,18
republican,sparks,16
republican,fury,17
republican,speak,59
republican,around,32
republican,mouth,31
republican,pm,13
republican,yard,11
republican,trade,13
republican,suggest,30
republican,remain,35
republican,dude,13
republican,lewis,6
republican,central,12
republican,panel,10
republican,suppose,17
republican,enrich,6
republican,image,14
republican,throughout,16
republican,modern,16
republican,problem,79
republican,engage,6
